locatie;UN;Product;batch;aantal;verdiep
HP04201;000107810393;H000028309;CK2311P046;22.910;01
HP04201;000107810393;H000028309;CK2311P046;22.100;01
HP04201;000107810393;H000028309;CK2311P046;18.940;01
HP04201;000107810393;H000028309;CK2311P046;24.330;01
HP04201;000107810393;H000028309;CK2311P046;22.660;01
HP04505;000107810392;H000028309;CK2311P046;24.520;05
HP04505;000107810392;H000028309;CK2311P046;28.340;05
HP04505;000107810392;H000028309;CK2311P046;22.090;05
HP04505;000107810392;H000028309;CK2311P046;18.860;05
HP04505;000107810392;H000028309;CK2311P046;25.790;05
HP04505;000107810392;H000028309;CK2311P046;22.680;05
HP04606;000107810391;H000028309;CK2311P046;23.970;06
HP04606;000107810391;H000028309;CK2311P046;23.390;06
HP04606;000107810391;H000028309;CK2311P046;24.350;06
HP04606;000107810391;H000028309;CK2311P046;23.980;06
HP04606;000107810391;H000028309;CK2311P046;18.840;06
HP04606;000107810391;H000028309;CK2311P046;23.690;06
HP05101;000107810390;H000028309;CK2311P046;16.780;01
HP05101;000107810390;H000028309;CK2311P046;25.070;01
HO07806;000108686931;H000028309;CK2311P045;22.110;06
HO07806;000108686931;H000028309;CK2311P045;25.660;06
HO07806;000108686931;H000028309;CK2311P045;24.640;06
HO07806;000108686931;H000028309;CK2311P045;22.940;06
HO07806;000108686931;H000028309;CK2311P045;23.470;06
HO07806;000108686931;H000028309;CK2311P045;21.850;06
HO07901;000108686930;H000028309;CK2311P045;23.380;01
HO07901;000108686930;H000028309;CK2311P045;23.850;01
HO07901;000108686930;H000028309;CK2311P045;24.710;01
HO07901;000108686930;H000028309;CK2311P045;25.790;01
HO07901;000108686930;H000028309;CK2311P045;20.480;01
HO07901;000108686930;H000028309;CK2311P045;24.800;01
HO07904;000108686929;H000028309;CK2311P045;21.730;04
HO07904;000108686929;H000028309;CK2311P045;21.960;04
HO07904;000108686929;H000028309;CK2311P045;24.430;04
HO07904;000108686929;H000028309;CK2311P045;18.260;04
HO07904;000108686929;H000028309;CK2311P045;24.920;04
HO07904;000108686929;H000028309;CK2311P045;16.930;04
HO08105;000108686928;H000028309;CK2311P045;9.910;05
HO08105;000108686928;H000028309;CK2311P045;21.180;05
HO08105;000108686928;H000028309;CK2311P045;22.440;05
HO08105;000108686928;H000028309;CK2311P045;3.980;05
HO07805;000108685132;H000028309;CK2311P045;24.560;05
HO07805;000108685132;H000028309;CK2311P045;23.830;05
HO07805;000108685132;H000028309;CK2311P045;26.890;05
HO07805;000108685132;H000028309;CK2311P045;20.450;05
HO07805;000108685132;H000028309;CK2311P045;18.350;05
HO07805;000108685132;H000028309;CK2311P045;19.700;05
HO07902;000108685131;H000028309;CK2310P093;25.870;02
HO07902;000108685131;H000028309;CK2310P093;20.220;02
HO07902;000108685131;H000028309;CK2310P093;18.460;02
HO07902;000108685131;H000028309;CK2310P093;18.720;02
HO07902;000108685131;H000028309;CK2310P093;18.480;02
HO07902;000108685131;H000028309;CK2310P093;24.320;02
HO08104;000108686941;H000028309;CK2310P093;18.290;04
HO08104;000108686941;H000028309;CK2310P093;17.440;04
HO08104;000108686941;H000028309;CK2310P093;16.720;04
HO08104;000108686941;H000028309;CK2310P093;18.730;04
HO08104;000108686941;H000028309;CK2310P093;16.200;04
HO08104;000108686941;H000028309;CK2310P093;17.420;04
HO08103;000108686943;H000028309;CK2310P093;17.620;03
HO08103;000108686943;H000028309;CK2310P093;16.180;03
HO08103;000108686943;H000028309;CK2310P093;22.420;03
HO08103;000108686943;H000028309;CK2310P093;14.580;03
HO08103;000108686943;H000028309;CK2310P093;19.050;03
HO08103;000108686943;H000028309;CK2310P093;17.440;03
HO07905;000108686945;H000028309;CK2310P093;20.030;05
HO07905;000108686945;H000028309;CK2310P093;15.360;05
HO07905;000108686945;H000028309;CK2310P093;16.010;05
HO07905;000108686945;H000028309;CK2310P093;18.710;05
HO07905;000108686945;H000028309;CK2310P093;17.230;05
HO07905;000108686945;H000028309;CK2310P093;18.440;05
HO08101;000108686944;H000028309;CK2310P093;20.080;01
HO08101;000108686944;H000028309;CK2310P093;18.850;01
HO08101;000108686944;H000028309;CK2310P093;16.770;01
HO08101;000108686944;H000028309;CK2310P093;18.340;01
HO08101;000108686944;H000028309;CK2310P093;22.190;01
HO08101;000108686944;H000028309;CK2310P093;18.390;01
HO08201;000108686942;H000028309;CK2310P093;21.690;01
HO08201;000108686942;H000028309;CK2310P093;29.330;01
HO06901;000108686951;H000028309;CK2310P099;19.350;01
HO06901;000108686951;H000028309;CK2310P099;29.680;01
HO06901;000108686951;H000028309;CK2310P099;17.660;01
HO06901;000108686951;H000028309;CK2310P099;26.550;01
HO06901;000108686951;H000028309;CK2310P099;17.680;01
HO06901;000108686951;H000028309;CK2310P099;23.960;01
HO08202;000108686952;H000028309;CK2310P099;28.710;02
HO08202;000108686952;H000028309;CK2310P099;18.910;02
HO07906;000108686949;H000028309;CK2310P099;18.990;06
HO07906;000108686949;H000028309;CK2310P099;20.540;06
HO07906;000108686949;H000028309;CK2310P099;19.590;06
HO07906;000108686949;H000028309;CK2310P099;16.920;06
HO07906;000108686949;H000028309;CK2310P099;28.280;06
HO07906;000108686949;H000028309;CK2310P099;24.580;06
HO08102;000108686948;H000028309;CK2310P099;18.280;02
HO08102;000108686948;H000028309;CK2310P099;22.430;02
HO08102;000108686948;H000028309;CK2310P099;22.150;02
HO08102;000108686948;H000028309;CK2310P099;20.430;02
HO08102;000108686948;H000028309;CK2310P099;23.180;02
HO08102;000108686948;H000028309;CK2310P099;21.350;02
HO07903;000108686953;H000028309;CK2310P099;28.870;03
HO07903;000108686953;H000028309;CK2310P099;25.590;03
HO07903;000108686953;H000028309;CK2310P099;28.190;03
HO07903;000108686953;H000028309;CK2310P099;27.530;03
HO07903;000108686953;H000028309;CK2310P099;25.910;03
HO07903;000108686953;H000028309;CK2310P099;23.670;03
HQ05804;000109219456;PAA206554;2001864354;14400.000;04
HQ06401;000109219451;PAA206554;2001864354;14400.000;01
HQ06303;000109219444;PAA206554;2001864354;14400.000;03
HQ06202;000109219449;PAA206554;2001864354;14400.000;02
HQ05902;000109219466;PAA206554;2001864354;14400.000;02
HQ03802;000109218040;PAA206554;2001864355;14400.000;02
HQ04404;000109218114;PAA206554;2001864355;14400.000;04
HQ04304;000109218115;PAA206554;2001864355;14400.000;04
HQ04104;000109218117;PAA206554;2001864355;14400.000;04
HQ04403;000109218118;PAA206554;2001864355;14400.000;03
HQ04303;000109218119;PAA206554;2001864355;14400.000;03
HQ04203;000109218120;PAA206554;2001864355;14400.000;03
HQ04103;000109218121;PAA206554;2001864355;14400.000;03
HQ04402;000109218122;PAA206554;2001864355;14400.000;02
HQ04302;000109218123;PAA206554;2001864355;14400.000;02
HQ04202;000109218124;PAA206554;2001864355;14400.000;02
HQ04102;000109218125;PAA206554;2001864355;14400.000;02
HQ04401;000109218126;PAA206554;2001864355;14400.000;01
HQ04301;000109218127;PAA206554;2001864355;14400.000;01
HQ04201;000109218128;PAA206554;2001864355;14400.000;01
HQ04101;000109218129;PAA206554;2001864355;14400.000;01
HQ04004;000109218130;PAA206554;2001864355;14400.000;04
HQ03904;000109218131;PAA206554;2001864355;14400.000;04
HQ04003;000109218132;PAA206554;2001864355;14400.000;03
HQ04002;000109218133;PAA206554;2001864355;14400.000;02
HQ03903;000109218134;PAA206554;2001864355;14400.000;03
HQ03902;000109218135;PAA206554;2001864355;14400.000;02
HQ04001;000109218136;PAA206554;2001864355;14400.000;01
HQ03901;000109218137;PAA206554;2001864355;14400.000;01
HQ03804;000109218138;PAA206554;2001864355;14400.000;04
HQ03803;000109218139;PAA206554;2001864355;14400.000;03
HQ03801;000109218039;PAA206554;2001864355;14400.000;01
HQ03704;000109218038;PAA206554;2001864355;14400.000;04
HQ03703;000109218037;PAA206554;2001864355;14400.000;03
HQ03702;000109218141;PAA206554;2001864355;14400.000;02
HQ03701;000109218140;PAA206554;2001864355;14400.000;01
HQ04204;000109218116;PAA206554;2001864355;14400.000;04
HQ05701;000109219473;PAA206554;2001864354;14400.000;01
HQ06001;000109219472;PAA206554;2001864354;14400.000;01
HQ05901;000109219471;PAA206554;2001864354;14400.000;01
HQ05801;000109219470;PAA206554;2001864354;14400.000;01
HQ05702;000109219468;PAA206554;2001864354;14400.000;02
HQ06002;000109219467;PAA206554;2001864354;14400.000;02
HQ05802;000109219465;PAA206554;2001864354;14400.000;02
HQ05803;000109219464;PAA206554;2001864354;14400.000;03
HQ05903;000109219460;PAA206554;2001864354;14400.000;03
HQ05703;000109219463;PAA206554;2001864354;14400.000;03
HQ06003;000109219461;PAA206554;2001864354;14400.000;03
HQ05704;000109219459;PAA206554;2001864354;14400.000;04
HQ06004;000109219458;PAA206554;2001864354;14400.000;04
HQ05904;000109219457;PAA206554;2001864354;14400.000;04
HQ06101;000109219455;PAA206554;2001864354;14400.000;01
HQ06301;000109219454;PAA206554;2001864354;14400.000;01
HQ06201;000109219452;PAA206554;2001864354;14400.000;01
HQ06102;000109219450;PAA206554;2001864354;14400.000;02
HQ06302;000109219448;PAA206554;2001864354;14400.000;02
HQ06402;000109219447;PAA206554;2001864354;14400.000;02
HQ06103;000109219446;PAA206554;2001864354;14400.000;03
HQ06203;000109219445;PAA206554;2001864354;14400.000;03
HQ06104;000109219443;PAA206554;2001864354;14400.000;04
HQ06204;000109219442;PAA206554;2001864354;14400.000;04
HQ06304;000109219441;PAA206554;2001864354;14400.000;04
HQ06404;000109219438;PAA206554;2001864354;14400.000;04
HQ06403;000109219439;PAA206554;2001864354;14400.000;03
HQ05001;000109219724;PAA206554;2001864353;14400.000;01
HQ04901;000109219723;PAA206554;2001864353;14400.000;01
HQ04902;000109219722;PAA206554;2001864353;14400.000;02
HQ05101;000109219721;PAA206554;2001864353;14400.000;01
HQ05201;000109219720;PAA206554;2001864353;14400.000;01
HQ05202;000109219719;PAA206554;2001864353;14400.000;02
HQ05002;000109219718;PAA206554;2001864353;14400.000;02
HQ05102;000109219717;PAA206554;2001864353;14400.000;02
HQ05003;000109219716;PAA206554;2001864353;14400.000;03
HQ04903;000109219715;PAA206554;2001864353;14400.000;03
HQ05103;000109219714;PAA206554;2001864353;14400.000;03
HQ05004;000109219713;PAA206554;2001864353;14400.000;04
HQ05203;000109219712;PAA206554;2001864353;14400.000;03
HQ04904;000109219711;PAA206554;2001864353;14400.000;04
HQ05204;000109219710;PAA206554;2001864353;14400.000;04
HQ05104;000109219708;PAA206554;2001864353;14400.000;04
HQ05301;000109219707;PAA206554;2001864353;14400.000;01
HQ05501;000109219706;PAA206554;2001864353;14400.000;01
HQ05401;000109219705;PAA206554;2001864353;14400.000;01
HQ05601;000109219704;PAA206554;2001864353;14400.000;01
HQ05502;000109219703;PAA206554;2001864353;14400.000;02
HQ05302;000109219702;PAA206554;2001864353;14400.000;02
HQ05402;000109219701;PAA206554;2001864353;14400.000;02
HQ05303;000109219700;PAA206554;2001864353;14400.000;03
HQ05602;000109219699;PAA206554;2001864353;14400.000;02
HQ05403;000109219698;PAA206554;2001864353;14400.000;03
HQ05504;000109219697;PAA206554;2001864353;14400.000;04
HQ05503;000109219696;PAA206554;2001864353;14400.000;03
HQ05603;000109219695;PAA206554;2001864353;14400.000;03
HQ05304;000109219694;PAA206554;2001864353;14400.000;04
HQ05404;000109219693;PAA206554;2001864353;14400.000;04
HQ05604;000109219692;PAA206554;2001864353;14400.000;04
HE00204;000109219223;PAA206554;2001864352;14400.000;04
HE00301;000109219222;PAA206554;2001864352;14400.000;01
HE00601;000109219219;PAA206554;2001864352;14400.000;01
HE00303;000109219220;PAA206554;2001864352;14400.000;03
HE00602;000109219221;PAA206554;2001864352;14400.000;02
HE00604;000109219216;PAA206554;2001864352;14400.000;04
HE00603;000109219217;PAA206554;2001864352;14400.000;03
HE01001;000109219218;PAA206554;2001864352;14400.000;01
HE01004;000109219213;PAA206554;2001864352;14400.000;04
HE01002;000109219214;PAA206554;2001864352;14400.000;02
HE01003;000109219215;PAA206554;2001864352;14400.000;03
HE01402;000109219210;PAA206554;2001864352;14400.000;02
HE01401;000109219211;PAA206554;2001864352;14400.000;01
HE01403;000109219212;PAA206554;2001864352;14400.000;03
HQ04501;000109219206;PAA206554;2001864352;14400.000;01
HE01801;000109219207;PAA206554;2001864352;14400.000;01
HE01404;000109219208;PAA206554;2001864352;14400.000;04
HQ04701;000109219203;PAA206554;2001864352;14400.000;01
HQ04601;000109219204;PAA206554;2001864352;14400.000;01
HQ04801;000109219205;PAA206554;2001864352;14400.000;01
HQ04602;000109219200;PAA206554;2001864352;14400.000;02
HQ04502;000109219201;PAA206554;2001864352;14400.000;02
HQ04702;000109219202;PAA206554;2001864352;14400.000;02
HQ04603;000109219197;PAA206554;2001864352;14400.000;03
HQ04802;000109219198;PAA206554;2001864352;14400.000;02
HQ04503;000109219199;PAA206554;2001864352;14400.000;03
HQ04504;000109219194;PAA206554;2001864352;14400.000;04
HQ04703;000109219195;PAA206554;2001864352;14400.000;03
HQ04803;000109219196;PAA206554;2001864352;14400.000;03
HQ04704;000109219191;PAA206554;2001864352;14400.000;04
HQ04604;000109219192;PAA206554;2001864352;14400.000;04
HQ04804;000109219193;PAA206554;2001864352;14400.000;04
HQ09101;000109218718;PAA206554;2001865915;14400.000;01
HQ08902;000109218717;PAA206554;2001865915;14400.000;02
HQ09002;000109218719;PAA206554;2001865915;14400.000;02
HQ08802;000109218720;PAA206554;2001865915;14400.000;02
HQ08703;000109218716;PAA206554;2001865915;14400.000;03
HQ08803;000109218721;PAA206554;2001865915;14400.000;03
HQ08602;000109218722;PAA206554;2001865915;14400.000;02
HQ08502;000109218715;PAA206554;2001865915;14400.000;02
HQ08503;000109218723;PAA206554;2001865915;14400.000;03
HQ08603;000109218705;PAA206554;2001865915;14400.000;03
HQ08403;000109218706;PAA206554;2001865915;14400.000;03
HQ08303;000109218714;PAA206554;2001865915;14400.000;03
HQ09201;000109218707;PAA206554;2001865915;14400.000;01
HQ09102;000109218708;PAA206554;2001865915;14400.000;02
HQ09401;000109218713;PAA206554;2001865915;14400.000;01
HQ09301;000109218712;PAA206554;2001865915;14400.000;01
HQ08203;000109218701;PAA206554;2001865914;14400.000;03
HA04100;000109218696;PAA206554;2001865914;14400.000;00
HQ09103;000109218709;PAA206554;2001865915;14400.000;03
HQ08104;000109218695;PAA206554;2001865914;14400.000;04
HQ09302;000109218710;PAA206554;2001865915;14400.000;02
HA04200;000109218694;PAA206554;2001865914;14400.000;00
HA04400;000109218691;PAA206554;2001865914;14400.000;00
HA04300;000109218693;PAA206554;2001865914;14400.000;00
HA03900;000109218692;PAA206554;2001865914;14400.000;00
HB03800;000109218690;PAA206554;2001865914;14400.000;00
HQ08903;000109218711;PAA206554;2001865915;14400.000;03
HA04000;000109218702;PAA206554;2001865914;14400.000;00
HB04000;000109218703;PAA206554;2001865914;14400.000;00
HB03900;000109218704;PAA206554;2001865914;14400.000;00
HB03700;000109218697;PAA206554;2001865914;14400.000;00
HC00802;000109218698;PAA206554;2001865914;14400.000;02
HB00200;000109218699;PAA206554;2001865914;14400.000;00
HB00300;000109218700;PAA206554;2001865914;14400.000;00
HQ06502;000109329323;PAA206554;2001866962;14400.000;02
HQ06503;000109329321;PAA206554;2001866962;14400.000;03
HQ06501;000109329322;PAA206554;2001866962;14400.000;01
HQ06601;000109329284;PAA206554;2001866962;14400.000;01
HQ06504;000109329320;PAA206554;2001866962;14400.000;04
HQ06603;000109329319;PAA206554;2001866962;14400.000;03
HQ06602;000109329285;PAA206554;2001866962;14400.000;02
HQ06701;000109329286;PAA206554;2001866962;14400.000;01
HQ06604;000109329287;PAA206554;2001866962;14400.000;04
HQ06703;000109329288;PAA206554;2001866962;14400.000;03
HQ06702;000109329289;PAA206554;2001866962;14400.000;02
HQ06704;000109329290;PAA206554;2001866962;14400.000;04
HQ06801;000109329292;PAA206554;2001866962;14400.000;01
HQ06802;000109329293;PAA206554;2001866962;14400.000;02
HQ06803;000109329294;PAA206554;2001866962;14400.000;03
HQ06804;000109329295;PAA206554;2001866962;14400.000;04
HQ06901;000109329296;PAA206554;2001866962;14400.000;01
HQ06902;000109329297;PAA206554;2001866962;14400.000;02
HQ06903;000109329299;PAA206554;2001866962;14400.000;03
HQ06904;000109329300;PAA206554;2001866962;14400.000;04
HQ07001;000109329301;PAA206554;2001866962;14400.000;01
HQ07101;000109329302;PAA206554;2001866962;14400.000;01
HQ07201;000109329304;PAA206554;2001866962;14400.000;01
HQ07002;000109329305;PAA206554;2001866962;14400.000;02
HQ07003;000109329308;PAA206554;2001866962;14400.000;03
HQ07102;000109329306;PAA206554;2001866962;14400.000;02
HQ07202;000109329307;PAA206554;2001866962;14400.000;02
HQ07104;000109329311;PAA206554;2001866962;14400.000;04
HQ07004;000109329315;PAA206554;2001866962;14400.000;04
HQ07203;000109329316;PAA206554;2001866962;14400.000;03
HQ07204;000109329317;PAA206554;2001866962;14400.000;04
HQ07103;000109329318;PAA206554;2001866962;14400.000;03
HQ07301;000109330447;PAA206554;2001866968;14400.000;01
HQ07302;000109330448;PAA206554;2001866968;14400.000;02
HQ07303;000109330449;PAA206554;2001866968;14400.000;03
HQ07304;000109330450;PAA206554;2001866968;14400.000;04
HQ07403;000109330451;PAA206554;2001866968;14400.000;03
HQ07402;000109330452;PAA206554;2001866968;14400.000;02
HQ07401;000109330453;PAA206554;2001866968;14400.000;01
HQ07404;000109330454;PAA206554;2001866968;14400.000;04
HQ07501;000109330455;PAA206554;2001866968;14400.000;01
HQ07502;000109330456;PAA206554;2001866968;14400.000;02
HQ07503;000109330457;PAA206554;2001866968;14400.000;03
HQ07504;000109330458;PAA206554;2001866968;14400.000;04
HQ07601;000109330459;PAA206554;2001866968;14400.000;01
